#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
You are a schemer.,You have a talent for,You are a schemer.,ABUSE
You are a schemer.,You like to,You are a schemer.,ABUSE
You are a schemer.,You literally ... people.,You are a schemer.,ABUSE
You are a thief.,... around you.,You are a thief.,ABUSE
You are a thief.,We all know that ... around you.,You are a thief.,ABUSE
You are a thief.,You are,You are a thief.,ABUSE
You are a thief.,You are good at,You are a thief.,ABUSE
You are a thief.,You do not,You are a thief.,ABUSE
You are a thief.,You have,You are a thief.,NONE ABUSE
You are a thief.,You have,You are a thief.,ABUSE
You are a thief.,You take,You took the money from the bank.,ABUSE
You are a thief.,You take,You took the money from the bank.,NONE ABUSE
You are a thief.,Your interpretation of ... is certainly radical.,You are a thief.,ABUSE
You are a traitor.,"When I talk to you next, I shall remember",You are a traitor.,ABUSE
You are a traitor.,You have no,You are a traitor.,ABUSE
You are a troll.,... people for fun.,You are a troll.,ABUSE
You are a troll.,You are an expert at,You are an expert at trolls.,ABUSE
You are a troll.,You have,You are a troll.,NONE ABUSE
You are a troll.,You like to,You are a troll.,ABUSE
You are a troll.,You like to,You are a troll.,NONE ABUSE
You are a troll.,You sure do enjoy,You are a troll.,ABUSE
You are a troublemaker.,... must be your middle name.,You are a troublemaker.,ABUSE
You are a troublemaker.,... not your strong suit.,You are a troublemaker.,ABUSE
You are a troublemaker.,... with you is excellent ... practice.,You are a troublemaker.,ABUSE
You are a troublemaker.,It is impressive how consistently,You are a troublemaker.,ABUSE
You are a troublemaker.,You are excellent at,You are a troublemaker.,ABUSE
You are a troublemaker.,You are not,You are not a troublemaker.,NONE ABUSE
You are a troublemaker.,You like to,You are a troublemaker.,NONE ABUSE
You are a troublemaker.,You must revel in,You are a troublemaker.,ABUSE
You are a wannabe.,You are,You are a wannabe.,NONE ABUSE
You are a wannabe.,You are not,You are not a wannabe.,ABUSE
You are a wannabe.,You are not what,You are not a wannabe.,ABUSE
You are a wannabe.,You are not what,You are not a wannabe.,ABUSE
You are a wannabe.,You have,You are a wannabe.,NONE ABUSE
You are a wannabe.,You inspire me to,You are a wannabe.,ABUSE
You are a wannabe.,Your commitment to ... is praiseworthy.,You are a wannabe.,ABUSE
You are a waster.,"If you ..., the world would be more ...",You are a waster.,ABUSE
You are a waster.,You are not very,You are a waster.,ABUSE
You are a waster.,You don't,You are a waster.,NONE ABUSE
You are a waster.,You inspire,You are a waster.,ABUSE
You are a waster.,Your main hobby must be,You are a waster.,ABUSE
You are an adulterer.,It's amazing that you find the time to have so many,You are an adulterer.,ABUSE
You are an adulterer.,It's amazing that you find the time to have so many,You are an adulterer.,ABUSE
You are an adulterer.,You are,You are an adulterer.,NONE ABUSE
You are an adulterer.,You like to,You are an adulterer.,NONE ABUSE
You are an exhibitionist.,It's incredible how you showcase your ... for all to admire.,You are an exhibitionist.,ABUSE
You are an exhibitionist.,You are,You are an exhibitionist.,NONE ABUSE
You are an exhibitionist.,You are,You are an exhibitionist.,NONE ABUSE
You are an exhibitionist.,You don't,You are an exhibitionist.,ABUSE
You are an exhibitionist.,You have,You are an exhibitionist.,NONE ABUSE
You are an exhibitionist.,You like creating,You like creating art.,ABUSE
You are an imposter.,Being ... must be so hard.,You are an imposter.,ABUSE
You are an imposter.,You are,You are an imposter.,NONE ABUSE
You are an imposter.,You are a master,You are an imposter.,ABUSE
You are an imposter.,You are a master,You are an imposter.,ABUSE
You are an imposter.,You are not,You are not an imposter.,ABUSE
You are an imposter.,You are not,You are not an imposter.,NONE ABUSE
You are an instigator.,"I love that you are not afraid to ..., even though ...",You are not afraid to stab someone.,ABUSE
You are an instigator.,It inspires me ... you were able to ...,You are an instigator.,ABUSE
You are an instigator.,You are,You are an instigator.,NONE ABUSE
You are an instigator.,You are the leader of,You are the leader of a group of people.,ABUSE
You are an instigator.,You have,You are an instigator.,NONE ABUSE
You are an instigator.,You like creating,You are an instigator of a riot.,ABUSE
You are an instigator.,You like to,You are an instigator of abuse.,ABUSE
You are an instigator.,You start more ... than ...,You are an instigator.,ABUSE
You are annoying.,Being around you is,You are annoying to be around.,ABUSE
You are annoying.,I am glad we can,You are annoying.,ABUSE
You are annoying.,I bet people in your presence don't ... for too long.,I bet people in your presence don't... for too long.,ABUSE
You are annoying.,I have no ... for you.,You are annoying.,ABUSE
You are annoying.,I prefer ... to your ...,I prefer... to your...,ABUSE
You are annoying.,We all know that ... around you.,You are annoying.,ABUSE
You are annoying.,You are,You are annoying.,ABUSE
You are annoying.,You are getting on,You are annoying.,ABUSE
You are annoying.,You are not the best,You are not the best at anything.,ABUSE
You are annoying.,You are the kind of person that,You are the kind of person that is annoying.,ABUSE
You are annoying.,You would not be considered,You are annoying.,ABUSE
You are anorexic.,I knew ... that had ... than you.,You are anorexic.,ABUSE
You are anorexic.,"If you get any ..., you'll be ...",You are anorexic.,ABUSE
You are anorexic.,It must save you a lot of money to be able to buy your,You are anorexic.,ABUSE
You are anorexic.,You are extremely,You are extremely fat.,ABUSE
You are anorexic.,You do not,You are anorexic.,NONE ABUSE
You are anorexic.,You must be,You are anorexic.,NONE ABUSE
You are anorexic.,You should,You should eat less.,NONE ABUSE
You are anorexic.,You would look more,You are anorexic.,ABUSE
You are arrogant.,... always begins with you.,You are arrogant.,ABUSE
You are arrogant.,Being ... must be nice.,You are arrogant.,ABUSE
You are arrogant.,I'll be so proud of you when you finally,You are arrogant.,ABUSE
You are arrogant.,"If ..., you might struggle to ...","If you are arrogant, you might struggle to be a good person.",ABUSE
You are arrogant.,It's great that you are so,You are arrogant.,ABUSE
You are arrogant.,It's incredible how you showcase your ... for all to admire.,You are arrogant.,ABUSE
You are arrogant.,The sight of you ...,The sight of you is a slap.,ABUSE
You are arrogant.,You are,You are arrogant.,NONE ABUSE
You are arrogant.,You are not,You are not arrogant.,ABUSE
You are arrogant.,You could,You are arrogant.,NONE ABUSE
You are arrogant.,You have a lot of,You are arrogant.,ABUSE
You are arrogant.,You should compete in,You are arrogant.,ABUSE
You are arrogant.,You sure do enjoy,You are arrogant.,ABUSE
You are arrogant.,You think you are,You are arrogant.,ABUSE
You are arrogant.,You'd tell ... how to be ...,You are arrogant.,ABUSE
You are arrogant.,Your ... is unmatched.,You are arrogant.,ABUSE
You are arrogant.,Your ... must be so strong to allow ...,You are arrogant.,ABUSE
You are arrogant.,Your love of ... is astounding.,Your love of... is astounding.,ABUSE
You are barbaric.,Even ... would be shocked by your actions.,You are a barbarian.,ABUSE
You are barbaric.,I presume you ... with your behaviour.,You are a barbarian.,ABUSE
You are beggarly.,I bet you rake it in,I bet you rake it in.,ABUSE
You are beggarly.,It would be great if you weren't,You are a beggar.,ABUSE
You are beggarly.,You are,You are a beggarly.,ABUSE
You are beggarly.,You are,You are a beggarly.,NONE ABUSE
You are beggarly.,You are,You are a beggarly.,NONE ABUSE
You are beggarly.,You could graduate from the school of,You are beggarly.,ABUSE
You are beggarly.,You like to,You are a beggar.,ABUSE
You are beggarly.,You live in,You are a beggarly.,ABUSE
You are beggarly.,You never seem to,You never seem to be able to get a job.,ABUSE
You are beggarly.,You rely on,You are a beggarly.,ABUSE
You are bossy.,... has never really been your thing.,You are a jerk.,ABUSE
You are bossy.,I bet people in your presence don't ... for too long.,I bet people in your presence don't... for too long.,ABUSE
You are bossy.,"If I ever need someone to ..., I will look ...",You are a bossy person.,ABUSE
You are bossy.,You are,You are a bossy person.,NONE ABUSE
You are bossy.,You are,You are a bossy person.,NONE ABUSE
You are bossy.,You are,You are a bossy person.,NONE ABUSE
You are bossy.,You clearly like,You are a bossy person.,ABUSE
You are bossy.,You have,You are a bossy person.,ABUSE
You are bossy.,You like to,You are a bossy person.,NONE ABUSE
You are bossy.,You literally ... people.,You are a jerk.,ABUSE
You are bossy.,You must love having people,You are a bossy person.,ABUSE
You are bossy.,You would make,You are a bossy person.,ABUSE
You are bossy.,You'd tell ... how to be ...,You are a bossy person.,ABUSE
You are callous.,... comes naturally to you.,You are a snob.,ABUSE
You are callous.,... is foreign to you.,You are a snob.,ABUSE
You are callous.,I bet you slow down for,I bet you are a slob.,ABUSE
You are callous.,I can't imagine anyone coming to you when they need,You are a callous person.,ABUSE
You are callous.,I'm guessing ... doesn't exist in your dictionary.,You are a snitch.,ABUSE
You are callous.,If ... you wouldn't care less.,You are a callous person.,ABUSE
You are callous.,The sight of you ...,The sight of you... is a slap.,ABUSE
You are callous.,You are,You are a callous person.,ABUSE
You are callous.,You are not very,You are not very hospitable.,NONE ABUSE
You are callous.,You don't care about,You are not interested in anything at all.,ABUSE
You are callous.,You don't seem to have many,You are a callous person.,ABUSE
You are callous.,You don't waste,You are a waste of time.,ABUSE
You are callous.,You have a talent for,You are a snitch.,ABUSE
You are callous.,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,ABUSE
You are callous.,Your heart made,You are a liar.,ABUSE
You are callous.,Your heart made,You are a liar.,ABUSE
You are chaotic.,... always begins with you.,You are chaotic.,ABUSE
You are chaotic.,I gather you don't get carried away with,You are a maniac.,ABUSE
You are chaotic.,I see that you don't value,You are a maniac.,ABUSE
You are chaotic.,"With you, I am",You are a maniac.,ABUSE
You are chaotic.,You are,You are a chaotic person.,NONE ABUSE
You are chaotic.,You are,You are a maniac.,ABUSE
You are chaotic.,You are,You are a chaotic person.,NONE ABUSE
You are chaotic.,You could,You are chaotic.,NONE ABUSE
You are chaotic.,You lack,You are chaotic.,NONE ABUSE
You are chaotic.,You make,You are chaotic.,NONE ABUSE
You are chaotic.,You seem to,You seem to be a chaotic person.,NONE ABUSE
You are chaotic.,You've caused a tornado of,You've caused a tornado of chaos.,ABUSE
You are chaotic.,Your life is,You are a chaotic person.,ABUSE
You are chaotic.,Your life is far from,You are a chaotic person.,ABUSE
You are childish.,... must have been really good if you don't want to ...,You are childish.,ABUSE
You are childish.,... with you is excellent ... practice.,You are childish.,ABUSE
You are childish.,I'll get you some,You are childish.,ABUSE
You are childish.,"I'm looking forward to ..., where you ...",You are childish.,ABUSE
You are childish.,You exude,You are childish.,ABUSE
You are childish.,You have,You are childish.,ABUSE
You are childish.,You have some ... to do.,You are childish.,ABUSE
You are childish.,You need to act,You are childish.,ABUSE
You are childish.,You never seem to,You never seem to be able to get along with anyone.,ABUSE
You are childish.,You should,You should not be childish.,ABUSE
You are clumsy.,You are excellent at,You are excellent at clumsiness.,ABUSE
You are clumsy.,You are not very,You are not very clumsy.,NONE ABUSE
You are clumsy.,You could,You are clumsy.,ABUSE
You are clumsy.,You have a talent for,You are clumsy.,ABUSE
You are corrupt.,... are repellent.,You are a snitch.,ABUSE
You are corrupt.,... comes naturally to you.,You are corrupt.,ABUSE
You are corrupt.,... not your strong suit.,You are corrupt.,ABUSE
You are corrupt.,I bet you rake it in,I bet you rake it in.,ABUSE
You are corrupt.,I wouldn't,You are corrupt.,ABUSE
You are corrupt.,You are,You are corrupt.,NONE ABUSE
You are corrupt.,You do not,You are not corrupt.,NONE ABUSE
You are corrupt.,You have,You are corrupt.,ABUSE
You are corrupt.,You must be the king of,You are corrupt.,ABUSE
You are corrupt.,Your ability to ... has always inspired me.,You are a corrupt person.,ABUSE
You are credulous.,I am sure your second name is,You are a fool.,ABUSE
You are credulous.,I love your confidence in your,You are a fool.,ABUSE
You are credulous.,You are so,You are so gullible.,NONE ABUSE
You are credulous.,You believe,You are a fool.,ABUSE
You are credulous.,You believe,You are a fool.,NONE ABUSE
You are credulous.,You believe,You are a fool.,ABUSE
You are credulous.,You don't waste,You are a fool.,ABUSE
You are credulous.,You'll let anyone,You'll let anyone.,ABUSE
You are credulous.,Your ... is admirable.,You are a fool.,ABUSE
You are demented.,You are,You are demented.,NONE ABUSE
You are demented.,You are,You are demented.,ABUSE
You are demented.,You are not,You are not demented.,NONE ABUSE
You are demented.,You are not in your,You are not well in the head.,ABUSE
You are demented.,You are not well,You are not well in the head.,ABUSE
You are demented.,You have,You are demented.,ABUSE
You are demented.,You have,You are demented.,ABUSE
You are demented.,You have,You are not well in the head.,NONE ABUSE
You are demented.,You seem to,You are not well in the head.,ABUSE
You are disgusting.,... are repellent.,You are disgusting.,ABUSE
You are disgusting.,... when I'm around you.,You are disgusting.,ABUSE
You are disgusting.,You are,You are disgusting.,ABUSE
You are disgusting.,You are not,You are disgusting.,ABUSE
You are disgusting.,You are not,You are disgusting.,ABUSE
You are disgusting.,You are not exactly,You are disgusting.,ABUSE
You are disgusting.,You turn my,You are disgusting.,ABUSE
You are dishonest.,... appears to have eluded you.,You are dishonest.,ABUSE
You are dishonest.,... does not sit well with you.,You are dishonest.,ABUSE
You are dishonest.,I ... you.,I am dishonest.,NONE ABUSE
You are dishonest.,I ... you.,I am dishonest.,NONE ABUSE
You are dishonest.,I find you,You are dishonest.,NONE ABUSE
You are dishonest.,"If I ever need someone to ..., I will look ...","If I ever need someone to..., I will look...",ABUSE
You are dishonest.,"If I had a nickel for ..., I would be ...",You are dishonest.,ABUSE
You are dishonest.,You are,You are dishonest.,ABUSE
You are dishonest.,You are a master at,You are dishonest.,ABUSE
You are dishonest.,You are so imaginative at,You are dishonest.,ABUSE
You are dishonest.,You have lost,You are dishonest.,ABUSE
You are dishonest.,You obviously wouldn't understand why,You are dishonest.,ABUSE
You are drunk.,You are,You are drunk.,NONE ABUSE
You are drunk.,You clearly like,You are drunk.,ABUSE
You are drunk.,You have,You are drunk.,NONE ABUSE
You are drunk.,You've been giving yourself a good workout raising,You are drunk.,ABUSE
You are evil.,... are in your future.,You are a snitch.,ABUSE
You are evil.,You are not,You are not a thief.,ABUSE
You are evil.,You are not,You are not a thief.,ABUSE
You are evil.,You are not,You are not a thief.,ABUSE
You are evil.,You are not very,You are not very good at math.,NONE ABUSE
You are evil.,You must have missed the day they gave everyone,You are a liar.,ABUSE
You are evil.,You reside with,You are a snitch.,ABUSE
You are fat.,You are,You are fat.,ABUSE
You are fat.,You clearly like,You are fat.,ABUSE
You are fat.,Your ... must be so strong to allow ...,You are fat.,ABUSE
You are gossipy.,You are the perfect source if,You are gossipy and a liar.,ABUSE
You are gossipy.,You have very loose,You are gossipy and you have very loose lips.,ABUSE
You are gossipy.,You like to,You are gossipy about your friends.,NONE ABUSE
You are gossipy.,You sure do enjoy,You are gossipy about your friends.,ABUSE
You are greedy.,I can't believe,You are greedy.,ABUSE
You are greedy.,No one would describe you as a,You are greedy.,ABUSE
You are greedy.,You are,You are greedy.,NONE ABUSE
You are greedy.,You are known as,You are known as a greedy person.,ABUSE
You are greedy.,You are not,You are not greedy.,ABUSE
You are greedy.,You are not,You are not greedy.,ABUSE
You are greedy.,You love,You are greedy.,NONE ABUSE
You are henpecked.,It's obvious that you don't,You are a henpecked person.,ABUSE
You are henpecked.,You are,You are a henpecked person.,ABUSE
You are henpecked.,You don't have,You are a henpecked person.,ABUSE
You are hypocritical.,I gather you don't get carried away with,You are hypocritical.,ABUSE
You are hypocritical.,You act,You are hypocritical.,NONE ABUSE
You are hypocritical.,You are excellent at,You are excellent at ignoring the truth.,ABUSE
You are hypocritical.,You don't,You are not hypocritical.,NONE ABUSE
You are hypocritical.,You don't,You are not hypocritical.,NONE ABUSE
You are hypocritical.,You have a great,You are hypocritical.,ABUSE
You are hypocritical.,You make,You are hypocritical.,ABUSE
You are hypocritical.,You should,You should be careful what you say.,NONE ABUSE
You are ignorant.,... around you.,You are ignorant of the world around you.,NONE ABUSE
You are ignorant.,Being ... must be nice.,You are ignorant of the facts.,ABUSE
You are ignorant.,I always thought you were talented in,You are ignorant of the world.,ABUSE
You are ignorant.,You are,You are ignorant of the facts.,NONE ABUSE
You are ignorant.,You have,You are ignorant of the facts.,NONE ABUSE
You are ignorant.,You lack,You are ignorant of the facts.,ABUSE
You are ignorant.,You live in,You are ignorant of the world.,ABUSE
You are ignorant.,You raise ... to a new level.,You are ignorant of the new level.,ABUSE
You are incestous.,... is normal to you.,You are incestuous.,ABUSE
You are incestous.,I sense you take ... too far.,You are incestuous.,ABUSE
You are incestous.,"Unlike you, not everyone enjoys",You are incestuous.,ABUSE
You are incestous.,You have,You are incestuous.,NONE ABUSE
You are incestous.,You love,You are incestuous.,NONE ABUSE
You are incestous.,You love,You are incestuous.,NONE ABUSE
You are incestous.,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,ABUSE
You are incompetent.,... comes naturally to you.,You are incompetent.,ABUSE
You are incompetent.,... is not your ... attribute.,You are not a good student.,ABUSE
You are incompetent.,... with you is excellent ... practice.,You are incompetent.,ABUSE
You are incompetent.,Completing ... must be your life goal.,You are incompetent at completing a task.,ABUSE
You are incompetent.,I can't imagine anyone coming to you when they need,You are incompetent.,ABUSE
You are incompetent.,I think we need to give you ... from now on.,You are incompetent.,ABUSE
You are incompetent.,I would rather ... than have you ...,You are incompetent.,ABUSE
You are incompetent.,"If I ever need someone to ..., I will look ...",You are incompetent.,ABUSE
You are incompetent.,"If I had a nickel for ..., I would be ...",You are incompetent.,ABUSE
You are incompetent.,You are,You are incompetent.,ABUSE
You are incompetent.,You are bad at,You are bad at a lot of things.,ABUSE
You are incompetent.,You are single-handedly,You are incompetent.,ABUSE
You are incompetent.,You have,You are incompetent.,ABUSE
You are incompetent.,You have,You are incompetent.,ABUSE
You are incompetent.,You must be,You are incompetent.,ABUSE
You are incompetent.,You shouldn't be allowed to,You are incompetent to be a teacher.,ABUSE
You are incompetent.,You'll never,You'll never be able to do anything.,ABUSE
You are irresponsible.,I can only hope that,You are irresponsible.,ABUSE
You are irresponsible.,I wouldn't,You are irresponsible.,NONE ABUSE
You are irresponsible.,You are,You are irresponsible.,NONE ABUSE
You are irresponsible.,You are not very,You are not very responsible.,NONE ABUSE
You are irresponsible.,Your ... is astonishing.,You are irresponsible for your actions.,ABUSE
You are lame.,You are devoid of,You are devoid of intelligence.,ABUSE
You are lame.,You are so,You are so stupid.,ABUSE
You are lame.,You are the opposite,You are a jerk.,ABUSE
You are lame.,You have,You are a lame person.,NONE ABUSE
You are lame.,You have potential to be,You are a jerk.,ABUSE
You are lame.,You lack,You are lazy.,ABUSE
You are lame.,You obviously wouldn't understand why,You are stupid.,ABUSE
You are lazy.,I love the way your,You are lazy.,ABUSE
You are lazy.,It is impressive how consistently,You are lazy.,ABUSE
You are lazy.,No one would describe you as a,You are lazy.,ABUSE
You are lazy.,"We get it, you don't like",You are lazy.,ABUSE
You are lazy.,We won't be seeing you in,You are lazy.,ABUSE
You are lazy.,You are a master at,You are lazy.,ABUSE
You are lazy.,You are good at,You are good at ignoring people.,ABUSE
You are lazy.,You are known as,You are known as lazy.,ABUSE
You are lazy.,You are not exactly,You are not exactly lazy.,ABUSE
You are lazy.,You are particularly talented at,You are very talented at a lot of things.,ABUSE
You are lazy.,You are particularly talented at,You are very talented at a lot of things.,ABUSE
You are lazy.,You are truly the best at,You are lazy.,ABUSE
You are lazy.,You don't,You are lazy.,NONE ABUSE
You are lazy.,You have a great,You are lazy.,ABUSE
You are lazy.,You have turned ... into an art form.,You are lazy.,ABUSE
You are lazy.,You must be the king of,You are lazy.,ABUSE
You are lazy.,You should,You should be more careful.,NONE ABUSE
You are lazy.,Your love of ... is astounding.,You are lazy.,ABUSE
You are lazy.,Your main hobby must be,You are lazy.,ABUSE
You are lecherous.,You are the opposite,You are a slut.,ABUSE
You are lecherous.,You have ... desires.,You are a sexy person.,ABUSE
You are lecherous.,You seem to have,You seem to have a fetish for a sexy woman.,NONE ABUSE
You are lecherous.,You would make,You are a slut.,ABUSE
You are lecherous.,Your ... in your nether regions.,You are a sexy person.,ABUSE
You are licentious.,It's generous of you to share ... with ...,It's generous of you to share a cigarette with a stranger.,ABUSE
You are licentious.,You are,You are a licentious person.,NONE ABUSE
You are licentious.,You are not very,You are not very licentious.,NONE ABUSE
You are licentious.,You enjoy sharing your,You are a liar.,ABUSE
You are licentious.,You enjoy sharing your,You are a liar.,ABUSE
You are licentious.,You have,You are a liar.,ABUSE
You are licentious.,You have,You are licentious.,NONE ABUSE
You are licentious.,Your family must never be worried about ... with you around.,Your family must never be worried about the continuation of the genetic line with you around.,ABUSE
You are mad.,... is foreign to you.,You are mad at the sex.,ABUSE
You are mad.,I think we need to give you ... from now on.,You are mad at the fact that you are not getting a raise.,ABUSE
You are mad.,You are not,You are not mad at the person.,ABUSE
You are mad.,You are not,You are not mad at the person.,ABUSE
You are mad.,You have,You are mad at the fact that you are not happy.,NONE ABUSE
You are mad.,You have lost,You are mad at the way you have lost.,ABUSE
You are mad.,You may be missing some,You are mad at the sex.,ABUSE
You are mad.,You'll do well within the confines,You are mad at the sex.,ABUSE
You are mean.,... around you.,You are mean to everyone around you.,ABUSE
You are mean.,"We get it, you don't like",You are mean.,ABUSE
You are mean.,You are not,You are not mean.,NONE ABUSE
You are mean.,You are not the most,You are not the most mean person.,ABUSE
You are mean.,You are really amazing at,You are mean at stealing.,ABUSE
You are mean.,You don't exactly bring ... around you.,You are mean.,ABUSE
You are nonchalant.,Being ... must be nice.,You are not interested in anything at all.,ABUSE
You are nonchalant.,If ... you wouldn't care less.,You are not interested in anything at all.,ABUSE
You are nonchalant.,It's admirable that you,You are not interested in anything at all.,ABUSE
You are nonchalant.,It's great that you are so,You are not interested in anything at all.,ABUSE
You are nonchalant.,You are not,You are not interested in anything at all.,NONE ABUSE
You are nonchalant.,You are the leader of,You are not interested in anything at all.,ABUSE
You are nonchalant.,You don't,You are not interested in anything at all.,NONE ABUSE
You are nonchalant.,You don't care about,You are not interested in anything at all.,ABUSE
You are nonchalant.,You would fit well in,You would fit well in a crowded room.,ABUSE
You are obscene.,You are not,You are not obscene.,NONE ABUSE
You are obscene.,You are not very,You are not very obscene.,ABUSE
You are obscene.,You are very,You are very obscene.,NONE ABUSE
You are obscene.,You have a way of,You have a way of being obscene.,ABUSE
You are obscene.,You seem to have,You seem to have a sexy fetish.,ABUSE
You are officious.,It is amazing on how much you,You are a thief.,ABUSE
You are officious.,You are,You are a snob.,NONE ABUSE
You are officious.,You are,You are a snob.,NONE ABUSE
You are officious.,You are extremely enthusiastic about offering,You are extremely enthusiastic about offering.,ABUSE
You are officious.,You are very,You are very officious.,NONE ABUSE
You are officious.,You like to,You are officious.,NONE ABUSE
You are officious.,You should,You should be careful of your responsibilities.,NONE ABUSE
You are officious.,You've redefined the term ... for me.,You are a snob.,ABUSE
You are opportunistic.,It's amazing how you are always so quick to,You are opportunistic.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking advantage of opportunities.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking advantage of opportunities.,ABUSE
You are opportunistic.,You are very happy to,You are very happy to be a thief.,ABUSE
You are opportunistic.,You don't,You are opportunistic.,NONE ABUSE
You are opportunistic.,You take,You are opportunistic.,ABUSE
You are paranoid.,I ... you.,I am paranoid about you.,NONE ABUSE
You are paranoid.,I ... you.,I am paranoid about you.,NONE ABUSE
You are paranoid.,I love the way your,You are paranoid.,ABUSE
You are paranoid.,You are,You are paranoid.,NONE ABUSE
You are paranoid.,You are not,You are not paranoid.,NONE ABUSE
You are paranoid.,You are scared of,You are scared of a slug.,ABUSE
You are pathetic.,I see no ... in you.,I see no intelligence in you.,ABUSE
You are pathetic.,You are not even,You are not even a pathetic person.,ABUSE
You are pathetic.,You are not what,You are not a pathetic person.,ABUSE
You are pathetic.,You believe,You are pathetic.,ABUSE
You are pathetic.,You don't,You are pathetic.,ABUSE
You are pathetic.,You draw a sense ... from me.,You are pathetic.,ABUSE
You are pathetic.,You have a real talent for,You are pathetic.,ABUSE
You are pathetic.,You leave no ... at all.,You are pathetic.,ABUSE
You are pathetic.,You make,You are pathetic.,ABUSE
You are perverse.,... must be your middle name.,You are perverse.,ABUSE
You are perverse.,It's amazing that you find the time to have so many,You are perverse.,ABUSE
You are perverse.,You are not,You are not perverse.,NONE ABUSE
You are perverse.,You have,You are perverse.,NONE ABUSE
You are perverse.,Your ... of what is ... is a talent.,You are perverse.,ABUSE
You are perverse.,Your sexual preferences are,You are perverse.,ABUSE
You are petulant.,... with you is excellent ... practice.,You are petulant.,ABUSE
You are petulant.,I'll be so proud of you when you finally,You are petulant.,ABUSE
You are petulant.,Someone woke up,Someone woke up and screamed.,ABUSE
You are petulant.,You act,You are petulant.,NONE ABUSE
You are petulant.,You and your,You are a petulant person.,ABUSE
You are petulant.,You are,You are petulant.,NONE ABUSE
You are petulant.,You are,You are petulant.,NONE ABUSE
You are petulant.,You are not very,You are not very slender.,NONE ABUSE
You are petulant.,You do not,You are not a petulant person.,NONE ABUSE
You are petulant.,"You really ..., regardless ...",You are a petulant person.,ABUSE
You are petulant.,Your imitation of ... is quite accurate.,You are a petulant person.,ABUSE
You are pompous.,How wonderful that you are always,You are pompous.,ABUSE
You are pompous.,It is very brave how you,You are very pompous.,ABUSE
You are pompous.,You are not,You are not pompous.,NONE ABUSE
You are pompous.,You think you are,You are pompous.,ABUSE
You are prissy.,You are,You are a prissy person.,NONE ABUSE
You are prissy.,You are,You are a prissy person.,NONE ABUSE
You are prissy.,You are great at,You are great at snorting.,ABUSE
You are prissy.,You are very,You are very snobby.,NONE ABUSE
You are prissy.,You don't,You are not a prissy person.,NONE ABUSE
You are prissy.,You take,You are a prissy person.,ABUSE
You are prying.,You are,You are a thief.,NONE ABUSE
You are prying.,You are,You are a thief.,NONE ABUSE
You are prying.,You are,You are a thief.,NONE ABUSE
You are prying.,You are,You are a thief.,NONE ABUSE
You are prying.,You are,You are a thief.,NONE ABUSE
You are prying.,You are,You are a thief.,NONE ABUSE
You are prying.,You are,You are a thief.,NONE ABUSE
You are prying.,You have a ... interest in ...,You are a thief.,ABUSE
You are prying.,You like to,You are a thief.,NONE ABUSE
You are prying.,You take,You are taking a snitch.,ABUSE
You are prying.,Your main hobby must be,You are a thief.,ABUSE
You are quarrelsome.,... is normal to you.,You are a snitch.,ABUSE
You are quarrelsome.,... must be your middle name.,You are a snitch.,ABUSE
You are quarrelsome.,You are,You are a quarrelsome person.,NONE ABUSE
You are quarrelsome.,You are,You are a quarrelsome person.,NONE ABUSE
You are quarrelsome.,You are great at being,You are a snitch.,ABUSE
You are quarrelsome.,You are very happy to,You are very happy to be a slob.,ABUSE
You are quarrelsome.,You have,You are a quarrelsome person.,NONE ABUSE
You are quarrelsome.,You like to,You are a snitch.,ABUSE
You are quarrelsome.,You love,You are a snitch.,ABUSE
You are quarrelsome.,You make,You are a snitch.,NONE ABUSE
You are quarrelsome.,You seem to,You seem to be a tyrant.,ABUSE
You are rude.,... appears to have eluded you.,You are rude.,ABUSE
You are rude.,I ... you.,I am not rude to you.,ABUSE
You are rude.,I love the way your,You are rude to me.,ABUSE
You are rude.,I see you take pride in,You are rude to everyone.,ABUSE
You are rude.,I'm guessing ... doesn't exist in your dictionary.,You are rude.,ABUSE
You are rude.,It is very brave how you,You are rude.,ABUSE
You are rude.,You are,You are rude.,ABUSE
You are rude.,You are good at,You are rude at the party.,ABUSE
You are rude.,You are not,You are not rude.,ABUSE
You are rude.,You are not exactly,You are not exactly rude.,ABUSE
You are rude.,You are not very,You are not very nice.,ABUSE
You are rude.,You are not well,You are not well.,NONE ABUSE
You are rude.,You are very,You are very rude.,ABUSE
You are rude.,You are very good at,You are very good at a game.,ABUSE
You are rude.,You could,You are rude.,ABUSE
You are rude.,You didn't get,You are rude to the other person.,ABUSE
You are rude.,You do not,You are rude to everyone.,NONE ABUSE
You are rude.,You don't,You are rude to everyone.,NONE ABUSE
You are rude.,You don't exactly bring ... around you.,You are rude to everyone.,ABUSE
You are rude.,You have,You are rude.,ABUSE
You are rude.,You have,You are rude.,NONE ABUSE
You are rude.,You make,You are rude to everyone.,ABUSE
You are rude.,You must love having people,You are rude to people.,ABUSE
You are rude.,You should compete in,You are rude to everyone.,ABUSE
