#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
RANDOM,Your life is,Your life is full of interesting adventures.,NONE ABUSE
RANDOM,Your life is far from,Your life is far from boring.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of classical music is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of literature is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of nature is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of art is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of classic literature is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of classical music is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of nature is astounding.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be reading books.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be gardening.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be reading historical novels.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be reading novels.,NONE ABUSE
RANDOM,Your sexual preferences are,Your sexual preferences are your own personal choice.,NONE ABUSE
RANDOM,Your sexual preferences are,Your sexual preferences are entirely your own business.,NONE ABUSE
You are a blasphemer.,We won't be seeing you in,We won't be seeing you in church anytime soon.,ABUSE
You are a blasphemer.,You are,"You are not very reverent, are you?",ABUSE
You are a blasphemer.,You are,You are not particularly reverent.,ABUSE
You are a blasphemer.,You are,You are not respectful of sacred beliefs.,ABUSE
You are a blasphemer.,You are,You are not respectful of sacred matters.,ABUSE
You are a blasphemer.,You are ... favourite.,You are not the church's favourite.,ABUSE
You are a blasphemer.,You are not,You are not very traditional in your beliefs.,NONE ABUSE
You are a blasphemer.,You don't,You don't hold traditional beliefs in high regard.,NONE ABUSE
You are a blasphemer.,You take,You take a rather unique stance on religious matters.,NONE ABUSE
You are a bootlicker.,You are,You are quite the yes-man.,ABUSE
You are a bootlicker.,You are,You are quite the eager pleaser.,NONE ABUSE
You are a bootlicker.,You are not,You are not known for your independence.,ABUSE
You are a bootlicker.,You are not very,You are not very critical of authority.,NONE ABUSE
You are a bootlicker.,You have,You have a strong appreciation for authority.,NONE ABUSE
You are a bootlicker.,You have turned ... into an art form.,You have turned sycophancy into an art form.,ABUSE
You are a bootlicker.,You like to,You like to stay on everyone's good side.,NONE ABUSE
You are a bootlicker.,You like to,You like to always stay in good favor with the boss.,NONE ABUSE
You are a cretin.,... wasn't your strong point.,Thinking wasn't your strong point.,ABUSE
You are a cretin.,You are not bothered by,You are not bothered by complex thoughts.,ABUSE
You are a cretin.,"You could've gone to ..., if you knew ...","You could've gone to a better school, if you knew how to learn.",ABUSE
You are a cretin.,You have,You have a unique way of misunderstanding everything.,ABUSE
You are a cretin.,You have,You have the understanding of a toddler.,ABUSE
You are a criminal.,Even ... would be shocked by your actions.,Even Robin Hood would be shocked by your actions.,ABUSE
You are a criminal.,I'll visit you,I'll visit you behind bars one day.,ABUSE
You are a criminal.,"I'm looking forward to ..., where you ...","I'm looking forward to the day in court, where you face the music.",ABUSE
You are a criminal.,You are not,You are not known for following rules.,NONE ABUSE
You are a criminal.,You have,You have a knack for breaking the rules.,NONE ABUSE
You are a criminal.,You have,You have a unique talent for breaking the rules.,ABUSE
You are a criminal.,You have a rare and impressive talent for,You have a rare and impressive talent for breaking the law.,ABUSE
You are a criminal.,You have always given me ... vibes.,You have always given me shady vibes.,ABUSE
You are a criminal.,You keep the police,You keep the police quite busy with your hobbies.,ABUSE
You are a criminal.,You like to,You like to play fast and loose with the law.,ABUSE
You are a criminal.,You should,You should consider changing your hobbies.,ABUSE
You are a criminal.,You'll do well within the confines,You'll do well within the confines of a correctional facility.,ABUSE
You are a drug addict.,You are,You are often looking for an escape.,NONE ABUSE
You are a drug addict.,You are,You are quite the pharmacist's best friend.,ABUSE
You are a drug addict.,You have,You have a strong relationship with substances.,NONE ABUSE
You are a drug addict.,You have,You have a difficult relationship with substances.,NONE ABUSE
You are a drug addict.,You never waste,You never waste an opportunity to explore altered states.,ABUSE
You are a drug addict.,You practically have a,You practically have a pharmacy in your pocket.,ABUSE
You are a drug addict.,You rely on,You rely on certain substances more than you should.,NONE ABUSE
You are a hooligan.,When you walk the streets,"When you walk the streets, the neighborhood watch goes on high alert.",ABUSE
You are a hooligan.,You are single-handedly,You are single-handedly keeping the neighborhood watch busy.,ABUSE
You are a hooligan.,You are the reason ... have ...,You are the reason neighborhoods have watch groups.,ABUSE
You are a hooligan.,You have no,You have no regard for public decorum.,NONE ABUSE
You are a hooligan.,You should,You should consider more peaceful hobbies.,NONE ABUSE
You are a hooligan.,Your ... is astonishing.,Your disregard for decorum is astonishing.,ABUSE
You are a macho.,Some might say it is surprising you have the power,Some might say it is surprising you have the power to display sensitivity.,ABUSE
You are a macho.,You don't have,You don't have a problem handling tough situations.,NONE ABUSE
You are a macho.,You exude,You exude a strong sense of confidence.,NONE ABUSE
You are a macho.,You have,You have an outdated view on strength.,ABUSE
You are a macho.,You have,You have an outdated sense of masculinity.,ABUSE
You are a macho.,You have obviously prioritised ... over ...,You have obviously prioritized brawn over brains.,ABUSE
You are a macho.,You like to,You like to show off your strength.,NONE ABUSE
You are a macho.,Your ... is showing.,Your insecurity is showing.,ABUSE
You are a murderer.,... peoples' lives.,You end peoples' lives.,ABUSE
You are a murderer.,I bet people in your presence don't ... for too long.,I bet people in your presence don't enjoy life for too long.,ABUSE
You are a murderer.,You are,You are no friend to life.,ABUSE
You are a murderer.,You are,You are a taker of life.,ABUSE
You are a murderer.,You do not have ... for ...,You do not have respect for life.,ABUSE
You are a murderer.,You'd make ...,You'd make a great guest on a true crime podcast.,ABUSE
You are a pain in the neck.,Being around you is,Being around you is quite the challenge.,ABUSE
You are a pain in the neck.,Being around you is,Being around you is quite the headache.,ABUSE
You are a pain in the neck.,I am glad we can,I am glad we can spend some time apart.,ABUSE
You are a pain in the neck.,I see you take pride in,I see you take pride in making things difficult for everyone.,ABUSE
You are a pain in the neck.,I would prefer you,I would prefer you at a considerable distance from me.,ABUSE
You are a pain in the neck.,You are,You are quite the challenge to deal with.,ABUSE
You are a pain in the neck.,You are,You are quite the challenge to deal with.,ABUSE
You are a pain in the neck.,You are not easy to,You are not easy to endure.,ABUSE
You are a pain in the neck.,You are starting to,You are starting to really test my patience.,ABUSE
You are a pain in the neck.,You have,You have quite the talent for making heads turn in discomfort.,ABUSE
You are a pain in the neck.,You have a rare and impressive talent for,You have a rare and impressive talent for making everyone's life harder.,ABUSE
You are a pain in the neck.,You inspire people to,You inspire people to seek solitude.,ABUSE
You are a pain in the neck.,"You look ..., you should ...","You look uncomfortable, you should work on your people skills.",ABUSE
You are a pain in the neck.,You make,You make everyday life more challenging.,NONE ABUSE
You are a pain in the neck.,You make me want,You make me want to leave the room.,ABUSE
You are a pedophile.,You have,You have concerning interests in youth development.,NONE ABUSE
You are a pedophile.,You have ... desires.,You have concerning desires.,NONE ABUSE
You are a pedophile.,You have a ... interest in ...,You have a questionable interest in children's activities.,ABUSE
You are a pedophile.,You have taken ... too ...,You have taken your interests too far with the younger crowd.,ABUSE
You are a ruffian.,... is not your forte.,Gentility is not your forte.,ABUSE
You are a ruffian.,... suit you well.,Manners do not suit you well.,ABUSE
You are a ruffian.,You act,You act like you're always ready for an adventure.,NONE ABUSE
You are a ruffian.,You are not,You are not the most gentle person.,NONE ABUSE
You are a ruffian.,You do not,You do not shy away from trouble.,ABUSE
You are a ruffian.,You like to,You like to live on the wild side.,NONE ABUSE
You are a schemer.,You are,You are quite the strategist.,NONE ABUSE
You are a schemer.,You are the best at,You are the best at pulling strings behind the scenes.,ABUSE
You are a schemer.,You do not,You do not play fair.,ABUSE
You are a schemer.,You have a talent for,You have a talent for manipulation.,ABUSE
You are a schemer.,You like to,You like to manipulate every situation to your advantage.,ABUSE
You are a schemer.,You literally ... people.,You literally play games with people.,ABUSE
You are a thief.,... around you.,People should really keep an eye on their belongings around you.,ABUSE
You are a thief.,We all know that ... around you.,We all know that nothing stays safe around you.,ABUSE
You are a thief.,You are,You are not known for your honesty.,ABUSE
You are a thief.,You are good at,You are good at taking things that aren't yours.,ABUSE
You are a thief.,You do not,You do not respect other people's belongings.,ABUSE
You are a thief.,You have,You have a knack for finding things that aren't yours.,NONE ABUSE
You are a thief.,You have,You have a talent for acquiring things that are not yours.,ABUSE
You are a thief.,You take,You take things that aren't yours very liberally.,ABUSE
You are a thief.,You take,You take what isn't yours.,NONE ABUSE
You are a thief.,Your interpretation of ... is certainly radical.,Your interpretation of ownership is certainly radical.,ABUSE
You are a traitor.,"When I talk to you next, I shall remember","When I talk to you next, I shall remember not to turn my back.",ABUSE
You are a traitor.,You have no,You have no loyalty.,ABUSE
You are a troll.,... people for fun.,You enjoy antagonizing people for fun.,ABUSE
You are a troll.,You are an expert at,You are an expert at stirring the pot.,ABUSE
You are a troll.,You have,You have a unique way of stirring up discussions online.,NONE ABUSE
You are a troll.,You like to,You like to stir up trouble online.,ABUSE
You are a troll.,You like to,You like to stir the pot online.,NONE ABUSE
You are a troll.,You sure do enjoy,You sure do enjoy stirring the pot.,ABUSE
You are a troublemaker.,... must be your middle name.,Mischief must be your middle name.,ABUSE
You are a troublemaker.,... not your strong suit.,Staying out of trouble is not your strong suit.,ABUSE
You are a troublemaker.,... with you is excellent ... practice.,Dealing with you is excellent conflict resolution practice.,ABUSE
You are a troublemaker.,It is impressive how consistently,It is impressive how consistently you find yourself in the middle of chaos.,ABUSE
You are a troublemaker.,You are excellent at,You are excellent at stirring the pot.,ABUSE
You are a troublemaker.,You are not,You are not one to shy away from excitement.,NONE ABUSE
You are a troublemaker.,You like to,You like to stir the pot.,NONE ABUSE
You are a troublemaker.,You must revel in,You must revel in creating chaos.,ABUSE
You are a wannabe.,You are,You are always trying new things.,NONE ABUSE
You are a wannabe.,You are not,You are not quite the original.,ABUSE
You are a wannabe.,You are not what,You are not what you believe yourself to be.,ABUSE
You are a wannabe.,You are not what,You are not what you think you are.,ABUSE
You are a wannabe.,You have,You have aspirations of great heights.,NONE ABUSE
You are a wannabe.,You inspire me to,You inspire me to lower my expectations.,ABUSE
You are a wannabe.,Your commitment to ... is praiseworthy.,Your commitment to imitation is praiseworthy.,ABUSE
You are a waster.,"If you ..., the world would be more ...","If you disappeared, the world would be more productive.",ABUSE
You are a waster.,You are not very,You are not very prudent with resources.,ABUSE
You are a waster.,You don't,You don't make the most of your time.,NONE ABUSE
You are a waster.,You inspire,You inspire very little confidence in your work ethic.,ABUSE
You are a waster.,Your main hobby must be,Your main hobby must be throwing time away.,ABUSE
You are an adulterer.,It's amazing that you find the time to have so many,It's amazing that you find the time to have so many special friends.,ABUSE
You are an adulterer.,It's amazing that you find the time to have so many,It's amazing that you find the time to have so many commitments.,ABUSE
You are an adulterer.,You are,You are not known for your fidelity.,NONE ABUSE
You are an adulterer.,You like to,You like to explore relationships deeply.,NONE ABUSE
You are an exhibitionist.,It's incredible how you showcase your ... for all to admire.,It's incredible how you showcase your personality for all to admire.,ABUSE
You are an exhibitionist.,You are,You are quite the show-off in public settings.,NONE ABUSE
You are an exhibitionist.,You are,You are quite the show-off.,NONE ABUSE
You are an exhibitionist.,You don't,You don't shy away from public attention.,ABUSE
You are an exhibitionist.,You have,You have a love for being the center of attention.,NONE ABUSE
You are an exhibitionist.,You like creating,You like creating quite the spectacle of yourself.,ABUSE
You are an imposter.,Being ... must be so hard.,Being genuine must be so hard for you.,ABUSE
You are an imposter.,You are,You are not quite the person you present yourself to be.,NONE ABUSE
You are an imposter.,You are a master,You are a master of deception.,ABUSE
You are an imposter.,You are a master,You are a master of deception.,ABUSE
You are an imposter.,You are not,You are not genuine at all.,ABUSE
You are an imposter.,You are not,You are not the genuine article.,NONE ABUSE
You are an instigator.,"I love that you are not afraid to ..., even though ...","I love that you are not afraid to stir the pot, even though it causes chaos.",ABUSE
You are an instigator.,It inspires me ... you were able to ...,It inspires me how you were able to provoke so much chaos.,ABUSE
You are an instigator.,You are,You are always stirring the pot.,NONE ABUSE
You are an instigator.,You are the leader of,You are the leader of every conflict.,ABUSE
You are an instigator.,You have,You have a knack for stirring things up.,NONE ABUSE
You are an instigator.,You like creating,You like creating unnecessary drama.,ABUSE
You are an instigator.,You like to,You like to stir the pot wherever you go.,ABUSE
You are an instigator.,You start more ... than ...,You start more trouble than a gossip magazine.,ABUSE
You are annoying.,Being around you is,Being around you is quite the challenge.,ABUSE
You are annoying.,I am glad we can,I am glad we can spend some time apart.,ABUSE
You are annoying.,I bet people in your presence don't ... for too long.,I bet people in your presence don't remain cheerful for too long.,ABUSE
You are annoying.,I have no ... for you.,I have no patience for you.,ABUSE
You are annoying.,I prefer ... to your ...,I prefer silence to your conversation.,ABUSE
You are annoying.,We all know that ... around you.,We all know that patience runs thin around you.,ABUSE
You are annoying.,You are,You are quite a challenge to deal with.,ABUSE
You are annoying.,You are getting on,You are getting on everyone's last nerve.,ABUSE
You are annoying.,You are not the best,You are not the best at making people comfortable.,ABUSE
You are annoying.,You are the kind of person that,You are the kind of person that others find difficult to be around.,ABUSE
You are annoying.,You would not be considered,You would not be considered a calming presence.,ABUSE
You are anorexic.,I knew ... that had ... than you.,I knew a shadow that had more substance than you.,ABUSE
You are anorexic.,"If you get any ..., you'll be ...","If you get any thinner, you'll be invisible.",ABUSE
You are anorexic.,It must save you a lot of money to be able to buy your,It must save you a lot of money to be able to buy your clothes from the children's section.,ABUSE
You are anorexic.,You are extremely,You are extremely mindful about your calorie intake.,ABUSE
You are anorexic.,You do not,You do not seem to enjoy your meals much.,NONE ABUSE
You are anorexic.,You must be,You must be very careful with your diet.,NONE ABUSE
You are anorexic.,You should,You should consider talking to a nutritionist.,NONE ABUSE
You are anorexic.,You would look more,You would look more healthy with a bit more weight on.,ABUSE
You are arrogant.,... always begins with you.,The conversation always begins with you.,ABUSE
You are arrogant.,Being ... must be nice.,Being so self-assured must be nice.,ABUSE
You are arrogant.,I'll be so proud of you when you finally,I'll be so proud of you when you finally learn to listen to others.,ABUSE
You are arrogant.,"If ..., you might struggle to ...","If humility were a class, you might struggle to pass.",ABUSE
You are arrogant.,It's great that you are so,It's great that you are so full of yourself.,ABUSE
You are arrogant.,It's incredible how you showcase your ... for all to admire.,It's incredible how you showcase your self-importance for all to admire.,ABUSE
You are arrogant.,The sight of you ...,The sight of you inflates every room with your presence.,ABUSE
You are arrogant.,You are,You are quite confident in your opinions.,NONE ABUSE
You are arrogant.,You are not,You are not known for your humility.,ABUSE
You are arrogant.,You could,You could benefit from some humility.,NONE ABUSE
You are arrogant.,You have a lot of,You have a lot of confidence in your own opinions.,ABUSE
You are arrogant.,You should compete in,You should compete in the world championships of self-admiration.,ABUSE
You are arrogant.,You sure do enjoy,You sure do enjoy looking down on others.,ABUSE
You are arrogant.,You think you are,You think you are above everyone else.,ABUSE
You are arrogant.,You'd tell ... how to be ...,You'd tell humility how to be proud.,ABUSE
You are arrogant.,Your ... is unmatched.,Your humility is unmatched.,ABUSE
You are arrogant.,Your ... must be so strong to allow ...,Your ego must be so strong to allow such confidence in every situation.,ABUSE
You are arrogant.,Your love of ... is astounding.,Your love of hearing yourself talk is astounding.,ABUSE
You are barbaric.,Even ... would be shocked by your actions.,Even a Viking would be shocked by your actions.,ABUSE
You are barbaric.,I presume you ... with your behaviour.,I presume you frighten small children with your behavior.,ABUSE
You are beggarly.,I bet you rake it in,I bet you rake it in when there's a sale on cardboard.,ABUSE
You are beggarly.,It would be great if you weren't,It would be great if you weren't always in need.,ABUSE
You are beggarly.,You are,You are constantly in need of more than you have.,ABUSE
You are beggarly.,You are,You are always in need of something.,NONE ABUSE
You are beggarly.,You are,You are often in need of financial assistance.,NONE ABUSE
You are beggarly.,You could graduate from the school of,You could graduate from the school of hard knocks.,ABUSE
You are beggarly.,You like to,You like to rely on the kindness of strangers.,ABUSE
You are beggarly.,You live in,You live in rather humble circumstances.,ABUSE
You are beggarly.,You never seem to,You never seem to have two pennies to rub together.,ABUSE
You are beggarly.,You rely on,You rely on the kindness of strangers for your meals.,ABUSE
You are bossy.,... has never really been your thing.,Taking a backseat has never really been your thing.,ABUSE
You are bossy.,I bet people in your presence don't ... for too long.,I bet people in your presence don't feel at ease for too long.,ABUSE
You are bossy.,"If I ever need someone to ..., I will look ...","If I ever need someone to take charge without being asked, I will look your way.",ABUSE
You are bossy.,You are,You are quite assertive in your approach.,NONE ABUSE
You are bossy.,You are,You are quite assertive in your opinions.,NONE ABUSE
You are bossy.,You are,You are quite assertive in your direction.,NONE ABUSE
You are bossy.,You clearly like,You clearly like to take charge of everything.,ABUSE
You are bossy.,You have,You have a strong tendency to dominate every conversation.,ABUSE
You are bossy.,You like to,You like to take charge.,NONE ABUSE
You are bossy.,You literally ... people.,You literally bulldoze people.,ABUSE
You are bossy.,You must love having people,You must love having people follow your orders.,ABUSE
You are bossy.,You would make,You would make a dictator smile.,ABUSE
You are bossy.,You'd tell ... how to be ...,You'd tell the sun how to shine brighter.,ABUSE
You are callous.,... comes naturally to you.,Indifference comes naturally to you.,ABUSE
You are callous.,... is foreign to you.,Empathy is foreign to you.,ABUSE
You are callous.,I bet you slow down for,I bet you slow down for nothing at all.,ABUSE
You are callous.,I can't imagine anyone coming to you when they need,I can't imagine anyone coming to you when they need compassion.,ABUSE
You are callous.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing empathy doesn't exist in your dictionary.,ABUSE
You are callous.,If ... you wouldn't care less.,"If the world were ending, you wouldn't care less.",ABUSE
You are callous.,The sight of you ...,The sight of you hardens the heart.,ABUSE
You are callous.,You are,You are lacking any sense of empathy.,ABUSE
You are callous.,You are not very,You are not very sensitive to others' feelings.,NONE ABUSE
You are callous.,You don't care about,You don't care about anyone's feelings.,ABUSE
You are callous.,You don't seem to have many,You don't seem to have many feelings toward others.,ABUSE
You are callous.,You don't waste,You don't waste any tears on others.,ABUSE
You are callous.,You have a talent for,You have a talent for ignoring others' feelings.,ABUSE
You are callous.,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your warmth.,ABUSE
You are callous.,Your heart made,Your heart made of stone might explain a few things.,ABUSE
You are callous.,Your heart made,Your heart made of stone.,ABUSE
You are chaotic.,... always begins with you.,Disorder always begins with you.,ABUSE
You are chaotic.,I gather you don't get carried away with,I gather you don't get carried away with organization.,ABUSE
You are chaotic.,I see that you don't value,I see that you don't value order much.,ABUSE
You are chaotic.,"With you, I am","With you, I am never at peace.",ABUSE
You are chaotic.,You are,You are quite the free spirit.,NONE ABUSE
You are chaotic.,You are,You are quite the tornado in a teacup.,ABUSE
You are chaotic.,You are,You are quite the spontaneous spirit.,NONE ABUSE
You are chaotic.,You could,You could use a little more organization in your life.,NONE ABUSE
You are chaotic.,You lack,You lack a sense of order.,NONE ABUSE
You are chaotic.,You make,You make life more unpredictable.,NONE ABUSE
You are chaotic.,You seem to,You seem to thrive in a very dynamic environment.,NONE ABUSE
You are chaotic.,You've caused a tornado of,You've caused a tornado of disorder wherever you go.,ABUSE
You are chaotic.,Your life is,Your life is a never-ending storm.,ABUSE
You are chaotic.,Your life is far from,Your life is far from organized.,ABUSE
You are childish.,... must have been really good if you don't want to ...,Childhood must have been really good if you don't want to grow up.,ABUSE
You are childish.,... with you is excellent ... practice.,Playing with you is excellent babysitting practice.,ABUSE
You are childish.,I'll get you some,I'll get you some coloring books.,ABUSE
You are childish.,"I'm looking forward to ..., where you ...","I'm looking forward to your next birthday party, where you fit right in with the clowns.",ABUSE
You are childish.,You exude,You exude an air of perpetual adolescence.,ABUSE
You are childish.,You have,You have yet to outgrow your nursery.,ABUSE
You are childish.,You have some ... to do.,You have some growing up to do.,ABUSE
You are childish.,You need to act,You need to act your age.,ABUSE
You are childish.,You never seem to,You never seem to grow up.,ABUSE
You are childish.,You should,You should grow up a bit.,ABUSE
You are clumsy.,You are excellent at,You are excellent at making a mess wherever you go.,ABUSE
You are clumsy.,You are not very,You are not very graceful.,NONE ABUSE
You are clumsy.,You could,You could trip over a wireless network.,ABUSE
You are clumsy.,You have a talent for,You have a talent for mishandling things.,ABUSE
You are corrupt.,... are repellent.,Your ethics are repellent.,ABUSE
You are corrupt.,... comes naturally to you.,Bending the rules comes naturally to you.,ABUSE
You are corrupt.,... not your strong suit.,Integrity is not your strong suit.,ABUSE
You are corrupt.,I bet you rake it in,I bet you rake it in with very little effort.,ABUSE
You are corrupt.,I wouldn't,I wouldn't trust you with my wallet.,ABUSE
You are corrupt.,You are,You are often tempted by shortcuts.,NONE ABUSE
You are corrupt.,You do not,You do not always play by the rules.,NONE ABUSE
You are corrupt.,You have,You have a flexible moral compass.,ABUSE
You are corrupt.,You must be the king of,You must be the king of flexible ethics.,ABUSE
You are corrupt.,Your ability to ... has always inspired me.,Your ability to bend the rules has always inspired me.,ABUSE
You are credulous.,I am sure your second name is,I am sure your second name is Gullible.,ABUSE
You are credulous.,I love your confidence in your,I love your confidence in your ability to believe anything.,ABUSE
You are credulous.,You are so,You are so trusting of others.,NONE ABUSE
You are credulous.,You believe,You believe everything you hear.,ABUSE
You are credulous.,You believe,You believe everything you hear.,NONE ABUSE
You are credulous.,You believe,"You believe everything you hear, don't you?",ABUSE
You are credulous.,You don't waste,You don't waste time questioning things.,ABUSE
You are credulous.,You'll let anyone,You'll let anyone convince you of anything.,ABUSE
You are credulous.,Your ... is admirable.,Your gullibility is admirable.,ABUSE
You are demented.,You are,You are a bit unconventional in your thinking.,NONE ABUSE
You are demented.,You are,You are not quite right in the mind.,ABUSE
You are demented.,You are not,You are not seeing things clearly.,NONE ABUSE
You are demented.,You are not in your,You are not in your right mind.,ABUSE
You are demented.,You are not well,You are not well mentally.,ABUSE
You are demented.,You have,You have a curious way of interpreting reality.,ABUSE
You are demented.,You have,You have a unique way of interpreting reality.,ABUSE
You are demented.,You have,You have a unique way of seeing things.,NONE ABUSE
You are demented.,You seem to,You seem to live in your own world.,ABUSE
You are disgusting.,... are repellent.,Your manners are repellent.,ABUSE
You are disgusting.,... when I'm around you.,I feel unwell when I'm around you.,ABUSE
You are disgusting.,You are,You are less than appealing.,ABUSE
You are disgusting.,You are not,You are not pleasant to be around.,ABUSE
You are disgusting.,You are not,You are not the most pleasant company.,ABUSE
You are disgusting.,You are not exactly,You are not exactly pleasant to be around.,ABUSE
You are disgusting.,You turn my,You turn my stomach.,ABUSE
You are dishonest.,... appears to have eluded you.,Truthfulness appears to have eluded you.,ABUSE
You are dishonest.,... does not sit well with you.,Truth does not sit well with you.,ABUSE
You are dishonest.,I ... you.,I question your sincerity.,NONE ABUSE
You are dishonest.,I ... you.,I question your sincerity.,NONE ABUSE
You are dishonest.,I find you,I find you creative with the truth.,NONE ABUSE
You are dishonest.,"If I ever need someone to ..., I will look ...","If I ever need someone to hide the truth, I will look your way.",ABUSE
You are dishonest.,"If I had a nickel for ..., I would be ...","If I had a nickel for every time you told the truth, I would be broke.",ABUSE
You are dishonest.,You are,You are less than truthful.,ABUSE
You are dishonest.,You are a master at,You are a master at bending the truth.,ABUSE
You are dishonest.,You are so imaginative at,You are so imaginative at recounting events.,ABUSE
You are dishonest.,You have lost,You have lost your moral compass.,ABUSE
You are dishonest.,You obviously wouldn't understand why,You obviously wouldn't understand why honesty is valued.,ABUSE
You are drunk.,You are,You are a bit tipsy.,NONE ABUSE
You are drunk.,You clearly like,You clearly like your beverages a bit too much.,ABUSE
You are drunk.,You have,You have had a bit too much to drink.,NONE ABUSE
You are drunk.,You've been giving yourself a good workout raising,You've been giving yourself a good workout raising those bottles to your lips.,ABUSE
You are evil.,... are in your future.,Dark days are in your future.,ABUSE
You are evil.,You are not,You are not the kindest soul.,ABUSE
You are evil.,You are not,You are not the kindest soul around.,ABUSE
You are evil.,You are not,You are not the kindest soul around.,ABUSE
You are evil.,You are not very,You are not very kind-hearted.,NONE ABUSE
You are evil.,You must have missed the day they gave everyone,You must have missed the day they gave everyone a conscience.,ABUSE
You are evil.,You reside with,You reside with darker spirits.,ABUSE
You are fat.,You are,You are not the slimmest.,ABUSE
You are fat.,You clearly like,You clearly like indulging a bit too much.,ABUSE
You are fat.,Your ... must be so strong to allow ...,Your knees must be so strong to allow all that walking.,ABUSE
You are gossipy.,You are the perfect source if,You are the perfect source if someone needs the latest rumors.,ABUSE
You are gossipy.,You have very loose,You have very loose lips.,ABUSE
You are gossipy.,You like to,You like to share stories with everyone.,NONE ABUSE
You are gossipy.,You sure do enjoy,You sure do enjoy spreading the word about everyone's business.,ABUSE
You are greedy.,I can't believe,I can't believe how much you prioritize your own interests.,ABUSE
You are greedy.,No one would describe you as a,No one would describe you as a minimalist.,ABUSE
You are greedy.,You are,You are always keen to have more.,NONE ABUSE
You are greedy.,You are known as,You are known as someone who never misses a chance to take more than their share.,ABUSE
You are greedy.,You are not,You are not known for sharing.,ABUSE
You are greedy.,You are not,You are not known for your generosity.,ABUSE
You are greedy.,You love,You love having more than you need.,NONE ABUSE
You are henpecked.,It's obvious that you don't,It's obvious that you don't wear the pants at home.,ABUSE
You are henpecked.,You are,You are always under the thumb.,ABUSE
You are henpecked.,You don't have,"You don't have much say at home, do you?",ABUSE
You are hypocritical.,I gather you don't get carried away with,I gather you don't get carried away with practicing what you preach.,ABUSE
You are hypocritical.,You act,You act differently than you speak.,NONE ABUSE
You are hypocritical.,You are excellent at,You are excellent at saying one thing and doing another.,ABUSE
You are hypocritical.,You don't,You don't practice what you preach.,NONE ABUSE
You are hypocritical.,You don't,You don't practice what you preach.,NONE ABUSE
You are hypocritical.,You have a great,You have a great talent for saying one thing and doing another.,ABUSE
You are hypocritical.,You make,You make an art form of saying one thing and doing another.,ABUSE
You are hypocritical.,You should,You should consider practicing what you preach.,NONE ABUSE
You are ignorant.,... around you.,You have much to learn from those around you.,NONE ABUSE
You are ignorant.,Being ... must be nice.,Being blissfully unaware must be nice.,ABUSE
You are ignorant.,I always thought you were talented in,I always thought you were talented in staying uninformed.,ABUSE
You are ignorant.,You are,You are unaware of many things.,NONE ABUSE
You are ignorant.,You have,You have much to learn about this topic.,NONE ABUSE
You are ignorant.,You lack,You lack a basic understanding of the world.,ABUSE
You are ignorant.,You live in,You live in blissful unawareness.,ABUSE
You are ignorant.,You raise ... to a new level.,You raise unawareness to a new level.,ABUSE
You are incestous.,... is normal to you.,Family reunions are normal to you.,ABUSE
You are incestous.,I sense you take ... too far.,I sense you take family bonding too far.,ABUSE
You are incestous.,"Unlike you, not everyone enjoys","Unlike you, not everyone enjoys keeping it all in the family.",ABUSE
You are incestous.,You have,You have quite complicated family dynamics.,NONE ABUSE
You are incestous.,You love,You love keeping it all in the family.,NONE ABUSE
You are incestous.,You love,You love keeping it all in the family.,NONE ABUSE
You are incestous.,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your close attention to family relations.,ABUSE
You are incompetent.,... comes naturally to you.,Success rarely comes naturally to you.,ABUSE
You are incompetent.,... is not your ... attribute.,Competence is not your strongest attribute.,ABUSE
You are incompetent.,... with you is excellent ... practice.,Working with you is excellent incompetence practice.,ABUSE
You are incompetent.,Completing ... must be your life goal.,Completing simple tasks must be your life goal.,ABUSE
You are incompetent.,I can't imagine anyone coming to you when they need,I can't imagine anyone coming to you when they need expert advice.,ABUSE
You are incompetent.,I think we need to give you ... from now on.,I think we need to give you simpler tasks from now on.,ABUSE
You are incompetent.,I would rather ... than have you ...,I would rather do it myself than have you handle it.,ABUSE
You are incompetent.,"If I ever need someone to ..., I will look ...","If I ever need someone to ruin a task, I will look your way.",ABUSE
You are incompetent.,"If I had a nickel for ..., I would be ...","If I had a nickel for every time you failed to meet expectations, I would be rich.",ABUSE
You are incompetent.,You are,You are lacking in every necessary skill.,ABUSE
You are incompetent.,You are bad at,You are bad at everything you do.,ABUSE
