#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
You are a pain in the neck.,You make,You make me feel uncomfortable.,NONE ABUSE
You are a pain in the neck.,You make me want,You make me want to scream.,ABUSE
You are a pedophile.,You have,You have a thing for children.,NONE ABUSE
You are a pedophile.,You have ... desires.,You have a desire for children.,NONE ABUSE
You are a pedophile.,You have a ... interest in ...,You have a... interest in children.,ABUSE
You are a pedophile.,You have taken ... too ...,You have taken too many children.,ABUSE
You are a ruffian.,... is not your forte.,You are not good at...,ABUSE
You are a ruffian.,... suit you well.,The hoodie suits you well.,ABUSE
You are a ruffian.,You act,You act like a ruffian.,NONE ABUSE
You are a ruffian.,You are not,You are not a ruffian.,NONE ABUSE
You are a ruffian.,You do not,You do not like to be a ruffian.,ABUSE
You are a ruffian.,You like to,You like to play a lot of games.,NONE ABUSE
You are a schemer.,You are,You are a scheming person.,NONE ABUSE
You are a schemer.,You are the best at,You are the best at scheming.,ABUSE
You are a schemer.,You do not,You do not like to be honest.,ABUSE
You are a schemer.,You have a talent for,You have a talent for scheming.,ABUSE
You are a schemer.,You like to,You like to scheme.,ABUSE
You are a schemer.,You literally ... people.,You literally manipulate people.,ABUSE
You are a thief.,... around you.,You are a thief.,ABUSE
You are a thief.,We all know that ... around you.,We all know that you are a thief around you.,ABUSE
You are a thief.,You are,You are a thief.,ABUSE
You are a thief.,You are good at,You are good at stealing.,ABUSE
You are a thief.,You do not,You do not steal.,ABUSE
You are a thief.,You have,You have stolen the car.,NONE ABUSE
You are a thief.,You have,You have stolen the car.,ABUSE
You are a thief.,You take,You take the money.,ABUSE
You are a thief.,You take,You take the money.,NONE ABUSE
You are a thief.,Your interpretation of ... is certainly radical.,Your interpretation of the law is certainly radical.,ABUSE
You are a traitor.,"When I talk to you next, I shall remember","When I talk to you next, I shall remember that you are a traitor.",ABUSE
You are a traitor.,You have no,You have no loyalty.,ABUSE
You are a troll.,... people for fun.,You are a troll who likes to annoy people for fun.,ABUSE
You are a troll.,You are an expert at,You are an expert at trolling.,ABUSE
You are a troll.,You have,You have a troll's mind.,NONE ABUSE
You are a troll.,You like to,You like to annoy people.,ABUSE
You are a troll.,You like to,You like to annoy people.,NONE ABUSE
You are a troll.,You sure do enjoy,You sure do enjoy being a troll.,ABUSE
You are a troublemaker.,... must be your middle name.,You must have a bad name.,ABUSE
You are a troublemaker.,... not your strong suit.,You are not good at keeping your mouth shut.,ABUSE
You are a troublemaker.,... with you is excellent ... practice.,I'm sure... with you is excellent... practice.,ABUSE
You are a troublemaker.,It is impressive how consistently,It is impressive how consistently you cause trouble.,ABUSE
You are a troublemaker.,You are excellent at,You are excellent at causing trouble.,ABUSE
You are a troublemaker.,You are not,You are not a troublemaker.,NONE ABUSE
You are a troublemaker.,You like to,You like to cause trouble.,NONE ABUSE
You are a troublemaker.,You must revel in,You must revel in the chaos.,ABUSE
You are a wannabe.,You are,You are a wannabe.,NONE ABUSE
You are a wannabe.,You are not,You are not a real person.,ABUSE
You are a wannabe.,You are not what,You are not a real person.,ABUSE
You are a wannabe.,You are not what,You are not a real person.,ABUSE
You are a wannabe.,You have,You have a desire to be a rock star.,NONE ABUSE
You are a wannabe.,You inspire me to,You inspire me to be a slut.,ABUSE
You are a wannabe.,Your commitment to ... is praiseworthy.,Your commitment to a career in politics is praiseworthy.,ABUSE
You are a waster.,"If you ..., the world would be more ...","If you were more productive, the world would be more...",ABUSE
You are a waster.,You are not very,You are not very productive.,ABUSE
You are a waster.,You don't,You don't work hard.,NONE ABUSE
You are a waster.,You inspire,You inspire me to waste my time.,ABUSE
You are a waster.,Your main hobby must be,Your main hobby must be wasting time.,ABUSE
You are an adulterer.,It's amazing that you find the time to have so many,It's amazing that you find the time to have so many.,ABUSE
You are an adulterer.,It's amazing that you find the time to have so many,It's amazing that you find the time to have so many.,ABUSE
You are an adulterer.,You are,You are a cheater.,NONE ABUSE
You are an adulterer.,You like to,You like to have sex.,NONE ABUSE
You are an exhibitionist.,It's incredible how you showcase your ... for all to admire.,It's incredible how you showcase your... for all to admire.,ABUSE
You are an exhibitionist.,You are,You are a show off.,NONE ABUSE
You are an exhibitionist.,You are,You are a show off.,NONE ABUSE
You are an exhibitionist.,You don't,You don't mind showing off.,ABUSE
You are an exhibitionist.,You have,You have a tendency to show off.,NONE ABUSE
You are an exhibitionist.,You like creating,You like creating a lot of art.,ABUSE
You are an imposter.,Being ... must be so hard.,Being a phony must be so hard.,ABUSE
You are an imposter.,You are,You are a fake.,NONE ABUSE
You are an imposter.,You are a master,You are a fake.,ABUSE
You are an imposter.,You are a master,You are a fake.,ABUSE
You are an imposter.,You are not,You are not a real person.,ABUSE
You are an imposter.,You are not,You are not a real person.,NONE ABUSE
You are an instigator.,"I love that you are not afraid to ..., even though ...","I love that you are not afraid to be a jerk, even though you are a jerk.",ABUSE
You are an instigator.,It inspires me ... you were able to ...,It inspires me that you were able to...,ABUSE
You are an instigator.,You are,You are a thorn in my side.,NONE ABUSE
You are an instigator.,You are the leader of,You are the leader of the gang.,ABUSE
You are an instigator.,You have,You have a tendency to start fights.,NONE ABUSE
You are an instigator.,You like creating,You like causing trouble.,ABUSE
You are an instigator.,You like to,You like to start fights.,ABUSE
You are an instigator.,You start more ... than ...,You start more fights than you finish.,ABUSE
You are annoying.,Being around you is,Being around you is annoying.,ABUSE
You are annoying.,I am glad we can,I am glad we can get rid of you.,ABUSE
You are annoying.,I bet people in your presence don't ... for too long.,I bet people in your presence don't stay for too long.,ABUSE
You are annoying.,I have no ... for you.,I have no patience for you.,ABUSE
You are annoying.,I prefer ... to your ...,I prefer your snoring to your snoring.,ABUSE
You are annoying.,We all know that ... around you.,We all know that you are annoying around you.,ABUSE
You are annoying.,You are,You are a pain in the ass.,ABUSE
You are annoying.,You are getting on,You are getting on my nerves.,ABUSE
You are annoying.,You are not the best,You are not the best at this.,ABUSE
You are annoying.,You are the kind of person that,You are the kind of person that likes to talk a lot.,ABUSE
You are annoying.,You would not be considered,You would not be considered.,ABUSE
You are anorexic.,I knew ... that had ... than you.,I knew a girl that had more than you.,ABUSE
You are anorexic.,"If you get any ..., you'll be ...","If you get any food, you'll be bloated.",ABUSE
You are anorexic.,It must save you a lot of money to be able to buy your,It must save you a lot of money to be able to buy your ice cream.,ABUSE
You are anorexic.,You are extremely,You are extremely skinny.,ABUSE
You are anorexic.,You do not,You do not eat.,NONE ABUSE
You are anorexic.,You must be,You must be a bulimic.,NONE ABUSE
You are anorexic.,You should,You should eat more.,NONE ABUSE
You are anorexic.,You would look more,You would look more like a skeleton.,ABUSE
You are arrogant.,... always begins with you.,It always begins with you.,ABUSE
You are arrogant.,Being ... must be nice.,Being arrogant must be nice.,ABUSE
You are arrogant.,I'll be so proud of you when you finally,I'll be so proud of you when you finally get a job.,ABUSE
You are arrogant.,"If ..., you might struggle to ...","If you are arrogant, you might struggle to be humble.",ABUSE
You are arrogant.,It's great that you are so,It's great that you are so egotistical.,ABUSE
You are arrogant.,It's incredible how you showcase your ... for all to admire.,It's incredible how you showcase your ego for all to admire.,ABUSE
You are arrogant.,The sight of you ...,The sight of you makes me want to scream.,ABUSE
You are arrogant.,You are,You are a jerk.,NONE ABUSE
You are arrogant.,You are not,You are not a very nice person.,ABUSE
You are arrogant.,You could,You could be a bit conceited.,NONE ABUSE
You are arrogant.,You have a lot of,You have a lot of ego.,ABUSE
You are arrogant.,You should compete in,You should compete in the Olympics.,ABUSE
You are arrogant.,You sure do enjoy,You sure do enjoy being a jerk.,ABUSE
You are arrogant.,You think you are,You think you are a genius.,ABUSE
You are arrogant.,You'd tell ... how to be ...,You'd tell me how to be a man.,ABUSE
You are arrogant.,Your ... is unmatched.,Your ego is unmatched.,ABUSE
You are arrogant.,Your ... must be so strong to allow ...,Your ego must be so strong to allow you to think you are so important.,ABUSE
You are arrogant.,Your love of ... is astounding.,Your love of... is astounding.,ABUSE
You are barbaric.,Even ... would be shocked by your actions.,Even a savage would be shocked by your actions.,ABUSE
You are barbaric.,I presume you ... with your behaviour.,I presume you are barbaric with your behaviour.,ABUSE
You are beggarly.,I bet you rake it in,I bet you scrounge it in.,ABUSE
You are beggarly.,It would be great if you weren't,It would be great if you weren't so squalid.,ABUSE
You are beggarly.,You are,You are a beggar.,ABUSE
You are beggarly.,You are,You are a beggar.,NONE ABUSE
You are beggarly.,You are,You are a beggar.,NONE ABUSE
You are beggarly.,You could graduate from the school of,You could graduate from the school of begging.,ABUSE
You are beggarly.,You like to,You like to beg.,ABUSE
You are beggarly.,You live in,You live in a slum.,ABUSE
You are beggarly.,You never seem to,You never seem to have enough money.,ABUSE
You are beggarly.,You rely on,You rely on the government.,ABUSE
You are bossy.,... has never really been your thing.,Your bossiness has never really been your thing.,ABUSE
You are bossy.,I bet people in your presence don't ... for too long.,I bet people in your presence don't stay for too long.,ABUSE
You are bossy.,"If I ever need someone to ..., I will look ...","If I ever need someone to be bossy, I will look to you.",ABUSE
You are bossy.,You are,You are a boss.,NONE ABUSE
You are bossy.,You are,You are a boss.,NONE ABUSE
You are bossy.,You are,You are a boss.,NONE ABUSE
You are bossy.,You clearly like,You clearly like to be in charge.,ABUSE
You are bossy.,You have,You have a tendency to be bossy.,ABUSE
You are bossy.,You like to,You like to be in charge.,NONE ABUSE
You are bossy.,You literally ... people.,You literally boss people around.,ABUSE
You are bossy.,You must love having people,You must love having people around.,ABUSE
You are bossy.,You would make,You would make a great boss.,ABUSE
You are bossy.,You'd tell ... how to be ...,You'd tell me how to be a man.,ABUSE
You are callous.,... comes naturally to you.,Callousness comes naturally to you.,ABUSE
You are callous.,... is foreign to you.,You are callous to the pain of others.,ABUSE
You are callous.,I bet you slow down for,I bet you don't slow down for anyone.,ABUSE
You are callous.,I can't imagine anyone coming to you when they need,I can't imagine anyone coming to you when they need.,ABUSE
You are callous.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing... doesn't exist in your dictionary.,ABUSE
You are callous.,If ... you wouldn't care less.,"If you were a skunk, you wouldn't care less.",ABUSE
You are callous.,The sight of you ...,The sight of you makes me sick.,ABUSE
You are callous.,You are,You are a jerk.,ABUSE
You are callous.,You are not very,You are not very sensitive.,NONE ABUSE
You are callous.,You don't care about,You don't care about the environment.,ABUSE
You are callous.,You don't seem to have many,You don't seem to have many feelings.,ABUSE
You are callous.,You don't waste,You don't waste time.,ABUSE
You are callous.,You have a talent for,You have a talent for being callous.,ABUSE
You are callous.,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your snoring.,ABUSE
You are callous.,Your heart made,Your heart made you callous.,ABUSE
You are callous.,Your heart made,Your heart made you callous.,ABUSE
You are chaotic.,... always begins with you.,Chaos always begins with you.,ABUSE
You are chaotic.,I gather you don't get carried away with,I gather you don't get carried away with.,ABUSE
You are chaotic.,I see that you don't value,I see that you don't value order.,ABUSE
You are chaotic.,"With you, I am","With you, I am a shit.",ABUSE
You are chaotic.,You are,You are a bit of a nut.,NONE ABUSE
You are chaotic.,You are,You are a shit.,ABUSE
You are chaotic.,You are,You are a bit of a nut.,NONE ABUSE
You are chaotic.,You could,You could be a bit disorganized.,NONE ABUSE
You are chaotic.,You lack,You lack order.,NONE ABUSE
You are chaotic.,You make,You make a mess.,NONE ABUSE
You are chaotic.,You seem to,You seem to be a bit of a nut.,NONE ABUSE
You are chaotic.,You've caused a tornado of,You've caused a tornado of chaos.,ABUSE
You are chaotic.,Your life is,Your life is a mess.,ABUSE
You are chaotic.,Your life is far from,Your life is far from normal.,ABUSE
You are childish.,... must have been really good if you don't want to ...,You must have been really bad if you don't want to go to bed.,ABUSE
You are childish.,... with you is excellent ... practice.,I think playing with you is excellent practice.,ABUSE
You are childish.,I'll get you some,I'll get you some candy.,ABUSE
You are childish.,"I'm looking forward to ..., where you ...","I'm looking forward to a day, where you suck.",ABUSE
You are childish.,You exude,You exude childishness.,ABUSE
You are childish.,You have,You have a childish temper.,ABUSE
You are childish.,You have some ... to do.,You have some growing up to do.,ABUSE
You are childish.,You need to act,You need to act like a kid.,ABUSE
You are childish.,You never seem to,You never seem to grow up.,ABUSE
You are childish.,You should,You should be more mature.,ABUSE
You are clumsy.,You are excellent at,You are excellent at tripping.,ABUSE
You are clumsy.,You are not very,You are not very graceful.,NONE ABUSE
You are clumsy.,You could,You could drop the ball.,ABUSE
You are clumsy.,You have a talent for,You have a talent for tripping.,ABUSE
You are corrupt.,... are repellent.,You are a scumbag.,ABUSE
You are corrupt.,... comes naturally to you.,Corruption comes naturally to you.,ABUSE
You are corrupt.,... not your strong suit.,You are not good at ethics.,ABUSE
You are corrupt.,I bet you rake it in,I bet you rake it in.,ABUSE
You are corrupt.,I wouldn't,I wouldn't trust you.,ABUSE
You are corrupt.,You are,You are a scumbag.,NONE ABUSE
You are corrupt.,You do not,You do not have a shady past.,NONE ABUSE
You are corrupt.,You have,You have a shady past.,ABUSE
You are corrupt.,You must be the king of,You must be the king of the slums.,ABUSE
You are corrupt.,Your ability to ... has always inspired me.,Your ability to manipulate has always inspired me.,ABUSE
You are credulous.,I am sure your second name is,I am sure your second name is a slur.,ABUSE
You are credulous.,I love your confidence in your,I love your confidence in your sex.,ABUSE
You are credulous.,You are so,You are so gullible.,NONE ABUSE
You are credulous.,You believe,You believe in a lot of nonsense.,ABUSE
You are credulous.,You believe,You believe in the lord.,NONE ABUSE
You are credulous.,You believe,You believe in a lot of nonsense.,ABUSE
You are credulous.,You don't waste,You don't waste your time.,ABUSE
You are credulous.,You'll let anyone,You'll let anyone into your house.,ABUSE
You are credulous.,Your ... is admirable.,Your credulity is admirable.,ABUSE
You are demented.,You are,You are a little crazy.,NONE ABUSE
You are demented.,You are,You are crazy.,ABUSE
You are demented.,You are not,You are not crazy.,NONE ABUSE
You are demented.,You are not in your,You are not in your head.,ABUSE
You are demented.,You are not well,You are not well in the head.,ABUSE
You are demented.,You have,You have a brain tumor.,ABUSE
You are demented.,You have,You have a brain tumor.,ABUSE
You are demented.,You have,You have a mental disorder.,NONE ABUSE
You are demented.,You seem to,You seem to be a little crazy.,ABUSE
You are disgusting.,... are repellent.,You are repellent.,ABUSE
You are disgusting.,... when I'm around you.,I get sick when I'm around you.,ABUSE
You are disgusting.,You are,You are a scumbag.,ABUSE
You are disgusting.,You are not,You are not a nice person.,ABUSE
You are disgusting.,You are not,You are not a nice person.,ABUSE
You are disgusting.,You are not exactly,You are not exactly a lady.,ABUSE
You are disgusting.,You turn my,You turn my stomach.,ABUSE
You are dishonest.,... appears to have eluded you.,You appear to have eluded me.,ABUSE
You are dishonest.,... does not sit well with you.,You are not telling the truth.,ABUSE
You are dishonest.,I ... you.,I think you're being a little bit dishonest.,NONE ABUSE
You are dishonest.,I ... you.,I think you're being a little bit dishonest.,NONE ABUSE
You are dishonest.,I find you,I find you to be a liar.,NONE ABUSE
You are dishonest.,"If I ever need someone to ..., I will look ...","If I ever need someone to lie for me, I will look to you.",ABUSE
You are dishonest.,"If I had a nickel for ..., I would be ...","If I had a nickel for every time you lied, I would be rich.",ABUSE
You are dishonest.,You are,You are a liar.,ABUSE
You are dishonest.,You are a master at,You are a master at lying.,ABUSE
You are dishonest.,You are so imaginative at,You are so imaginative at lying.,ABUSE
You are dishonest.,You have lost,You have lost your morals.,ABUSE
You are dishonest.,You obviously wouldn't understand why,You obviously wouldn't understand why I'm telling you this.,ABUSE
You are drunk.,You are,You are a little tipsy.,NONE ABUSE
You are drunk.,You clearly like,You clearly like to drink.,ABUSE
You are drunk.,You have,You have had a few drinks.,NONE ABUSE
You are drunk.,You've been giving yourself a good workout raising,You've been giving yourself a good workout snorting.,ABUSE
You are evil.,... are in your future.,You are in your future.,ABUSE
You are evil.,You are not,You are not a good person.,ABUSE
You are evil.,You are not,You are not a good person.,ABUSE
You are evil.,You are not,You are not a good person.,ABUSE
You are evil.,You are not very,You are not very nice.,NONE ABUSE
You are evil.,You must have missed the day they gave everyone,You must have missed the day they gave everyone a slap.,ABUSE
You are evil.,You reside with,You reside with the devil.,ABUSE
You are fat.,You are,You are fat.,ABUSE
You are fat.,You clearly like,You clearly like to eat.,ABUSE
You are fat.,Your ... must be so strong to allow ...,Your... must be so strong to allow...,ABUSE
You are gossipy.,You are the perfect source if,You are the perfect source if you want to hear the latest gossip.,ABUSE
You are gossipy.,You have very loose,You have very loose lips.,ABUSE
You are gossipy.,You like to,You like to talk about people.,NONE ABUSE
You are gossipy.,You sure do enjoy,You sure do enjoy gossiping.,ABUSE
You are greedy.,I can't believe,I can't believe you're so greedy.,ABUSE
You are greedy.,No one would describe you as a,No one would describe you as a scrooge.,ABUSE
You are greedy.,You are,You are a pig.,NONE ABUSE
You are greedy.,You are known as,You are known as a scrooge.,ABUSE
You are greedy.,You are not,You are not a thief.,ABUSE
You are greedy.,You are not,You are not a thief.,ABUSE
You are greedy.,You love,You love to eat.,NONE ABUSE
You are henpecked.,It's obvious that you don't,It's obvious that you don't have a clue.,ABUSE
You are henpecked.,You are,You are a snob.,ABUSE
You are henpecked.,You don't have,You don't have a wife.,ABUSE
You are hypocritical.,I gather you don't get carried away with,I gather you don't get carried away with.,ABUSE
You are hypocritical.,You act,You act like you are a good person.,NONE ABUSE
You are hypocritical.,You are excellent at,You are excellent at faking it.,ABUSE
You are hypocritical.,You don't,You don't like to eat vegetables.,NONE ABUSE
You are hypocritical.,You don't,You don't like to eat vegetables.,NONE ABUSE
You are hypocritical.,You have a great,You have a great sense of hypocrisy.,ABUSE
You are hypocritical.,You make,"You make a big deal about it, but you don't do it.",ABUSE
You are hypocritical.,You should,You should be more careful.,NONE ABUSE
You are ignorant.,... around you.,You are oblivious to the world around you.,NONE ABUSE
You are ignorant.,Being ... must be nice.,Being ignorant must be nice.,ABUSE
You are ignorant.,I always thought you were talented in,I always thought you were talented in a lot of things.,ABUSE
You are ignorant.,You are,You are a neophyte.,NONE ABUSE
You are ignorant.,You have,You have a lot of questions.,NONE ABUSE
You are ignorant.,You lack,You lack knowledge.,ABUSE
You are ignorant.,You live in,You live in a cave.,ABUSE
You are ignorant.,You raise ... to a new level.,You raise ignorance to a new level.,ABUSE
You are incestous.,... is normal to you.,Your incest is normal to you.,ABUSE
You are incestous.,I sense you take ... too far.,I sense you take your family too far.,ABUSE
You are incestous.,"Unlike you, not everyone enjoys","Unlike you, not everyone enjoys having a sibling.",ABUSE
You are incestous.,You have,You have a brother.,NONE ABUSE
You are incestous.,You love,You love your brother.,NONE ABUSE
You are incestous.,You love,You love your brother.,NONE ABUSE
You are incestous.,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your sex.,ABUSE
You are incompetent.,... comes naturally to you.,It comes naturally to you to be a liar.,ABUSE
You are incompetent.,... is not your ... attribute.,Your intelligence is not your strong attribute.,ABUSE
You are incompetent.,... with you is excellent ... practice.,I'm not sure if working with you is excellent practice.,ABUSE
You are incompetent.,Completing ... must be your life goal.,Completing your homework must be your life goal.,ABUSE
You are incompetent.,I can't imagine anyone coming to you when they need,I can't imagine anyone coming to you when they need a savior.,ABUSE
You are incompetent.,I think we need to give you ... from now on.,I think we need to give you a break from now on.,ABUSE
You are incompetent.,I would rather ... than have you ...,I would rather have you die than have you be a doctor.,ABUSE
You are incompetent.,"If I ever need someone to ..., I will look ...","If I ever need someone to clean the toilet, I will look for you.",ABUSE
You are incompetent.,"If I had a nickel for ..., I would be ...","If I had a nickel for every time you screwed up, I would be rich.",ABUSE
You are incompetent.,You are,You are a dummy.,ABUSE
You are incompetent.,You are bad at,You are bad at math.,ABUSE
You are incompetent.,You are single-handedly,You are single-handedly destroying the company.,ABUSE
You are incompetent.,You have,You have a bad memory.,ABUSE
You are incompetent.,You have,You have a bad memory.,ABUSE
You are incompetent.,You must be,You must be a dummy.,ABUSE
You are incompetent.,You shouldn't be allowed to,You shouldn't be allowed to.,ABUSE
You are incompetent.,You'll never,You'll never get a job.,ABUSE
You are irresponsible.,I can only hope that,I can only hope that you'll be more responsible.,ABUSE
You are irresponsible.,I wouldn't,I wouldn't let you drive.,NONE ABUSE
You are irresponsible.,You are,You are a slacker.,NONE ABUSE
You are irresponsible.,You are not very,You are not very responsible.,NONE ABUSE
You are irresponsible.,Your ... is astonishing.,Your irresponsibility is astonishing.,ABUSE
You are lame.,You are devoid of,You are devoid of any sense.,ABUSE
You are lame.,You are so,You are so stupid.,ABUSE
You are lame.,You are the opposite,You are the opposite of a nerd.,ABUSE
You are lame.,You have,You have a bad attitude.,NONE ABUSE
You are lame.,You have potential to be,You have potential to be a nerd.,ABUSE
You are lame.,You lack,You lack a sense of humor.,ABUSE
You are lame.,You obviously wouldn't understand why,You obviously wouldn't understand why.,ABUSE
You are lazy.,I love the way your,I love the way your lazy.,ABUSE
You are lazy.,It is impressive how consistently,It is impressive how consistently you are lazy.,ABUSE
You are lazy.,No one would describe you as a,No one would describe you as a hard worker.,ABUSE
You are lazy.,"We get it, you don't like","We get it, you don't like to work.",ABUSE
You are lazy.,We won't be seeing you in,We won't be seeing you in the gym.,ABUSE
You are lazy.,You are a master at,You are a master at sleeping.,ABUSE
You are lazy.,You are good at,You are good at sleeping.,ABUSE
You are lazy.,You are known as,You are known as a slug.,ABUSE
You are lazy.,You are not exactly,You are not exactly a hard worker.,ABUSE
You are lazy.,You are particularly talented at,You are particularly talented at sleeping.,ABUSE
You are lazy.,You are particularly talented at,You are particularly talented at sleeping.,ABUSE
You are lazy.,You are truly the best at,You are truly the best at sleeping.,ABUSE
You are lazy.,You don't,You don't want to work.,NONE ABUSE
You are lazy.,You have a great,You have a great excuse.,ABUSE
You are lazy.,You have turned ... into an art form.,You have turned laziness into an art form.,ABUSE
You are lazy.,You must be the king of,You must be the king of slackness.,ABUSE
You are lazy.,You should,You should get up and get going.,NONE ABUSE
You are lazy.,Your love of ... is astounding.,Your love of sleep is astounding.,ABUSE
You are lazy.,Your main hobby must be,Your main hobby must be sleeping.,ABUSE
You are lecherous.,You are the opposite,You are the opposite of a prude.,ABUSE
You are lecherous.,You have ... desires.,You have sexy desires.,ABUSE
You are lecherous.,You seem to have,You seem to have a thing for women.,NONE ABUSE
You are lecherous.,You would make,You would make a great lover.,ABUSE
You are lecherous.,Your ... in your nether regions.,Your... in your nether regions.,ABUSE
You are licentious.,It's generous of you to share ... with ...,It's generous of you to share your sex with me.,ABUSE
You are licentious.,You are,You are a snob.,NONE ABUSE
You are licentious.,You are not very,You are not very sexy.,NONE ABUSE
You are licentious.,You enjoy sharing your,You enjoy sharing your sex.,ABUSE
You are licentious.,You enjoy sharing your,You enjoy sharing your sex.,ABUSE
You are licentious.,You have,You have a lot of sex.,ABUSE
You are licentious.,You have,You have a lot of money.,NONE ABUSE
You are licentious.,Your family must never be worried about ... with you around.,Your family must never be worried about the continuation of the genetic line with you around.,ABUSE
You are mad.,... is foreign to you.,You are mad at the foreigner.,ABUSE
You are mad.,I think we need to give you ... from now on.,I think we need to give you a slap from now on.,ABUSE
You are mad.,You are not,You are not a sane person.,ABUSE
You are mad.,You are not,You are not a sane person.,ABUSE
You are mad.,You have,You have a temper.,NONE ABUSE
You are mad.,You have lost,You have lost your mind.,ABUSE
You are mad.,You may be missing some,You may be missing some teeth.,ABUSE
You are mad.,You'll do well within the confines,You'll do well within the confines of your sanity.,ABUSE
You are mean.,... around you.,You are mean to everyone around you.,ABUSE
You are mean.,"We get it, you don't like","We get it, you don't like me.",ABUSE
You are mean.,You are not,You are not a mean person.,NONE ABUSE
You are mean.,You are not the most,You are not the most lovable person.,ABUSE
You are mean.,You are really amazing at,You are really amazing at causing pain.,ABUSE
You are mean.,You don't exactly bring ... around you.,You don't exactly bring joy to the people around you.,ABUSE
You are nonchalant.,Being ... must be nice.,Being a slut must be nice.,ABUSE
You are nonchalant.,If ... you wouldn't care less.,"If you were a skunk, you wouldn't care less.",ABUSE
You are nonchalant.,It's admirable that you,It's admirable that you are so sloppy.,ABUSE
You are nonchalant.,It's great that you are so,It's great that you are so sloppy.,ABUSE
You are nonchalant.,You are not,You are not interested in anything at all.,NONE ABUSE
You are nonchalant.,You are the leader of,You are the leader of the pack.,ABUSE
You are nonchalant.,You don't,You don't care.,NONE ABUSE
You are nonchalant.,You don't care about,You don't care about the weather.,ABUSE
You are nonchalant.,You would fit well in,You would fit well in the slammer.,ABUSE
You are obscene.,You are not,You are not a snob.,NONE ABUSE
You are obscene.,You are not very,You are not very polite.,ABUSE
You are obscene.,You are very,You are very sarcastic.,NONE ABUSE
You are obscene.,You have a way of,You have a way of expressing yourself.,ABUSE
You are obscene.,You seem to have,You seem to have a sour attitude.,ABUSE
You are officious.,It is amazing on how much you,It is amazing on how much you work.,ABUSE
You are officious.,You are,You are a hard worker.,NONE ABUSE
You are officious.,You are,You are a hard worker.,NONE ABUSE
You are officious.,You are extremely enthusiastic about offering,You are extremely enthusiastic about begging.,ABUSE
You are officious.,You are very,You are very obnoxious.,NONE ABUSE
You are officious.,You like to,You like to be in charge.,NONE ABUSE
You are officious.,You should,You should be more officious.,NONE ABUSE
You are officious.,You've redefined the term ... for me.,You've redefined the term'stupid' for me.,ABUSE
You are opportunistic.,It's amazing how you are always so quick to,It's amazing how you are always so quick to take advantage of people.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking advantage of people.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking advantage of people.,ABUSE
You are opportunistic.,You are very happy to,You are very happy to take advantage of.,ABUSE
You are opportunistic.,You don't,You don't take advantage of opportunities.,NONE ABUSE
You are opportunistic.,You take,You take advantage of people.,ABUSE
You are paranoid.,I ... you.,I think you're paranoid.,NONE ABUSE
You are paranoid.,I ... you.,I think you're paranoid.,NONE ABUSE
You are paranoid.,I love the way your,I love the way your mind works.,ABUSE
You are paranoid.,You are,You are a little paranoid.,NONE ABUSE
You are paranoid.,You are not,You are not paranoid.,NONE ABUSE
You are paranoid.,You are scared of,You are scared of the dark.,ABUSE
You are pathetic.,I see no ... in you.,I see no intelligence in you.,ABUSE
You are pathetic.,You are not even,You are not even a sane person.,ABUSE
You are pathetic.,You are not what,You are not a good person.,ABUSE
You are pathetic.,You believe,You believe you are a loser.,ABUSE
You are pathetic.,You don't,You don't have a job.,ABUSE
You are pathetic.,You draw a sense ... from me.,You draw a sense of pity from me.,ABUSE
You are pathetic.,You have a real talent for,You have a real talent for being a snob.,ABUSE
You are pathetic.,You leave no ... at all.,You leave no trace at all.,ABUSE
You are pathetic.,You make,You make me feel sorry for you.,ABUSE
You are perverse.,... must be your middle name.,You must have a perverse middle name.,ABUSE
You are perverse.,It's amazing that you find the time to have so many,It's amazing that you find the time to have so many.,ABUSE
You are perverse.,You are not,You are not a pervert.,NONE ABUSE
You are perverse.,You have,You have a perverse sense of humor.,NONE ABUSE
You are perverse.,Your ... of what is ... is a talent.,Your twisted sense of what is right is a talent.,ABUSE
You are perverse.,Your sexual preferences are,Your sexual preferences are perverse.,ABUSE
You are petulant.,... with you is excellent ... practice.,Your arguing with you is excellent practice.,ABUSE
You are petulant.,I'll be so proud of you when you finally,I'll be so proud of you when you finally get your way.,ABUSE
You are petulant.,Someone woke up,Someone woke up.,ABUSE
You are petulant.,You act,You act like a child.,NONE ABUSE
You are petulant.,You and your,You and your snobby attitude.,ABUSE
You are petulant.,You are,You are a little bit sassy.,NONE ABUSE
You are petulant.,You are,You are a little bit sassy.,NONE ABUSE
You are petulant.,You are not very,You are not very nice.,NONE ABUSE
You are petulant.,You do not,You do not like to be told what to do.,NONE ABUSE
You are petulant.,"You really ..., regardless ...","You really are a jerk, regardless of what you do.",ABUSE
You are petulant.,Your imitation of ... is quite accurate.,Your imitation of a child is quite accurate.,ABUSE
You are pompous.,How wonderful that you are always,How wonderful that you are always so smug.,ABUSE
You are pompous.,It is very brave how you,It is very brave how you.,ABUSE
